content,labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
activity type erythrocyte complement receptors uremia renal transplantation effect uremia activity erythrocyte complement receptors type cr changes occurring renal transplantation studied complement receptor activity measured immune adherence utilizing rosette technique patients terminal kidney failure hemodialysis program exhibited significantly lower values erythrocyte cr activity comparison healthy controls circulating immune complexes affect erythrocyte cr activity successful renal transplantation irrespective immunosuppressive program used significant increase erythrocyte cr activity appeared similar control group values however activity erythrocyte cr graft recipients cyclosporin treatment significantly higher patients receiving azathioprine prednisone therefore possible cyclosporin transported erythrocytes modifies complement receptor function,C12,0.0023542256,0.013484391,0.0044413097,0.0013229378,0.0032781847,0.0030382508,0.1455746,0.0022139424,0.0017020004,0.002313165,0.017142076,0.08333023,0.23810689,0.0060987035,0.013460628,0.003666019,0.10486596,0.059409685,0.024493098,0.031550057,0.22352794,0.0008359,0.013789771
effects basic fibroblast growth factor suramin cell motility growth rat prostate cancer cells suramin new type cancer chemotherapeutic agent growth factor antagonist properties reported affect growth prostate cancer metastatic lesions partin et al previously reported prostate cancer cell motility essential tumor cell metastasis studied effects suramin cell motility cell growth prostate cancer cell model demonstrated suramin differential effects rat prostate cancer cells vitro effects suramin cell growth biphasic low concentrations mm mm suramin stimulated growth inhibitory higher concentration mm mm suramin resulted cell death cell motility inhibited suramin concentration mm inhibition cell motility suramin may blockage growth factor effects reducing serum growth factor concentration reduced cell motility motility restored addition basic fibroblast growth factor bfgf media motility restored bfgf could blocked presence suramin inhibition cell motility suramin reversible washout drug suramin inhibits cell motility human prostate cancer cells lncap rat mll,C12,0.01335815,0.0020192352,0.004430116,0.0012790377,0.025225641,0.002937747,0.16247784,0.0021407062,0.0016456989,0.0132098505,0.010776874,0.015700646,0.016071254,0.32252774,0.0020017638,0.014554588,0.02130914,0.0023600701,0.03564218,0.029717019,0.29746306,0.0008082488,0.002343357
prevalence subfertility review current confusion report two new studies difficulties inherent measuring prevalence subfertility discussed four subtypes subfertility defined enabling comparisons made widely different approaches previously reported detailed assessment made prevalence subfertility two different samples british women aged years using interviews postal questionnaires medical record searches data collected women general practice hospital patients combined data showed women attempting conceive experience episode subfertility stage reproductive life thirteen percent experience attempting conceive first child attempting conceive subsequent child three percent women involuntarily childless parous women able many children would wish,C12,0.0027635698,0.0024800834,0.0051565347,0.014917341,0.0038481834,0.04366796,0.28942135,0.0025988945,0.001997938,0.045373995,0.05813778,0.005684135,0.032709643,0.0063543003,0.0024302136,0.031050365,0.10935753,0.0028460186,0.016522087,0.24933858,0.06951915,0.0009812432,0.0028430587
palmar keratoses family members individuals bladder cancer total bladder cancer cases first degree relatives spouses bladder cancer cases hospital controls studied evaluate association palmar keratoses bladder cancer environmental genetic factors crude prevalences keratoses groups respectively logistic regression models showed bladder cancer patients raised risk palmar keratoses relative hospital controls odds ratio ci whereas blood relatives spouses significantly increased odds ratios case family blood relative possessed keratoses among several environmental behaviour factors cigarette smoking significantly associated increased risk odds ratio ci data suggest genetic component may influence occurrence palmar keratoses unknown environmental agent appears causing association spouses,C12,0.002763699,0.0024515388,0.05867316,0.0015528097,0.0038483634,0.0035666975,0.1526973,0.002599016,0.0019980313,0.016032217,0.10077806,0.09139504,0.12760305,0.023483472,0.01579784,0.004303654,0.06896372,0.0028461518,0.0031468777,0.23019533,0.0814407,0.0009812891,0.0028819642
sedoanalgesia urology safe cost effective alternative general anaesthesia review cases sedoanalgesia technique developed provide safe satisfactory operating conditions wide range patients independent age overall level fitness although use children remains established suitable endoscopic open procedures day cases patients used day case surgery significantly improves overall efficiency recognised day case surgery important cost effective element surgical care increasing restraints imposed upon hospital finances patient beds staffing levels strategies designed improve efficiency sphere surgical activity welcomed patients prefer sedoanalgesia conventional general anaesthesia attests high degree acceptability technique sedoanalgesia applications potential impact urology detailed,C12,0.0029198015,0.0025900097,0.019680245,0.0016405174,0.004065731,0.0037943353,0.19534664,0.0027458167,0.0021108866,0.017003886,0.12680195,0.0060056373,0.062396966,0.007032688,0.0025675998,0.018877657,0.22919959,0.0030069116,0.04420102,0.09757759,0.14639404,0.0010367155,0.0030037842
effects intracavernosal trazodone hydrochloride animal human studies trazodone hydrochloride oral antidepressant agent associated improvement erections impotent men development prolonged erections priapism potent men vivo study animal human subjects performed gain experience effect intracavernosal trazodone anesthetized new zealand white rabbit intracavernosal trazodone major metabolite chlorophenylpiperazine cpp produced full penile erection animals studied respectively doses ranging one mg hand intracavernosal administration five mg papaverine resulted prolonged erection animals studied selected volunteer patients intracavernosal trazodone caused tumescence full penile erection corporal body pressures mm hg intracavernosal papaverine papaverine phentolamine subjects resulted significantly higher corporal body pressures mm hg p less intracavernosal administration alpha adrenoceptor agonists normal saline resulted complete detumescence trazodone cpp induced prolonged erection animal studies intracavernosal trazodone results erectile activity appears part based local alpha blocking activity like intracavernosal alpha blocking agents effective initiating penile erections intracavernosal agents directly induce smooth muscle relaxation,C12,0.0022273054,0.001975731,0.014923747,0.001251432,0.0031014523,0.0028744536,0.2525329,0.002094585,0.01239071,0.0021884583,0.011158678,0.03174905,0.12361334,0.0063705593,0.02137709,0.0034683777,0.10436502,0.0136401,0.0025361148,0.04403241,0.31253973,0.00079083524,0.02879791
vivo human testicular function assessed p mr spectroscopy clinical feasibility assessing testicular metabolic integrity phosphorus magnetic resonance mr spectroscopy investigated six healthy volunteers patients azoospermia mr spectroscopic findings compared sperm count motility patients findings testicular biopsy patients significant differences p less found p spectra normal azoospermic testicles following peak area ratios phosphomonoester pm beta adenosine triphosphate pm phosphodiester inorganic phosphate pm patients azoospermia significant differences peak area ratios patients primary testicular failure chronic tubular obstruction although differences two groups statistically significant large overlap numbers therefore study larger patient population required p mr spectroscopy sensitive tool assessment testicular metabolic integrity differentiation normal testicles markedly decreased spermatogenesis,C12,0.0026232107,0.015025228,0.030092075,0.001473875,0.029179653,0.04147184,0.18655361,0.0024668989,0.0018964645,0.0025774585,0.012339939,0.02049669,0.15388341,0.007048667,0.014984689,0.004084884,0.16731822,0.002711932,0.0029869112,0.038349163,0.22952402,0.00093140674,0.031979777
sodium loading treatment amphotericin b induced nephrotoxicity increased frequency duration antifungal treatment amphotericin b immunocompromised patients stimulated great deal research mechanisms nephrotoxic effects treatment modalities designed attenuate effects review amphotericin b induced nephrotoxicity underlying pathophysiologic mechanisms role salt loading means minimizing renal impairment described animal human studies regarding efficacy sodium loading presented well case report describing use salt supplementation prolonged course therapy,C12,0.0038432735,0.0034091754,0.044364005,0.0021593787,0.0053516366,0.004976593,0.34529275,0.022212585,0.0027785157,0.003776242,0.0364041,0.007951539,0.045039304,0.010702743,0.003379678,0.005984776,0.14444208,0.0039579347,0.0043761325,0.031122187,0.24043705,0.0013646068,0.026673714
psychological assessment follow vitro fertilization assessing impact failure present study conducted assess immediate psychological impact failed vitro fertilization ivf emotional status marital functioning also examined pre ivf demographic information psychological test scores evaluated predictors reaction treatment failure failed first cycle males females showed significant increases anxiety depressive symptoms although group means clinically elevated participants coping adequately prevalence mild moderate depression increased substantially particularly among women addition women without children subgroup particularly vulnerable stress failure predisposition towards anxiety pre ivf depressive symptoms fertility history important predictors emotional response treatment implications findings discussed,C12,0.002727323,0.0420294,0.031484183,0.0015323716,0.0037977109,0.01671863,0.27419236,0.0025648077,0.015165409,0.01588292,0.03356746,0.04122369,0.07026631,0.006504075,0.028803617,0.0042470093,0.06739791,0.0028086905,0.023479953,0.12165675,0.19017525,0.0009683733,0.0028057694
comparison two methods estimation urea kinetics introduction third simplified method claimed computed urea kinetic uk modelling hemodialysed patients estimation protein intake leads overestimation protein catabolic rate pcr present study three different methods kinetic modelling determination pcr kt v compared patients first method direct quantification method ddq based collection urea eliminated body first computed method icmi urea kinetic modelling method described sargent dialyzer clearances measured directly estimated theoretical extrapolation second computed method icmii based indirect calculation urea distribution volume vu according watson dialyzer clearances vu pre post dialysis urea concentrations three methods resulted pcr significantly different ddq icmi icmii mg kg bw hrs p greater results correlated following results obtained icmi vs icmii r p less icmi vs ddq r p less ddq vs icmii r p less intermutual comparison kt v values resulted virtually identical results especially comparing icmi icmii regression line equalled identity line conclusion methods seem equally reliable determining mean pcr kt v data obtained directly measured dialyzer urea clearances confirm earlier held opinion computed modelling results overestimation pcr,C12,0.0018654324,0.0016547316,0.066690266,0.0010481103,0.0026030843,0.0024074377,0.19780622,0.0017542752,0.010367646,0.0018328968,0.17831878,0.0038368618,0.18584417,0.004314808,0.027776098,0.01191915,0.08046506,0.021554077,0.0021240693,0.02886075,0.15535125,0.009685746,0.0019190881
difference beta microglobulin removal cellulosic synthetic polymer membrane dialyzers several kinds dialyzers highly permeable membranes hpm designed specifically remove beta microglobulin bmg clarify solute transport characteristics nine types hpm dialyzers evaluated vivo vitro studies using human plasma aqueous solutions bmg membrane adsorption plugging seen cellulosic membrane dialyzers vitro experiments using human plasma hand synthetic polymer membrane dialyzers adsorptive properties dialyzer polymethylmethacrylate membrane large amount bmg removed adsorption alone dialyzers cellulose triacetate polyacrylonitril membranes showed higher values bmg diffusive dialysance greater ml min sieving coefficient greater vitro experiments using aqueous solution containing several solutes relatively small middle molecular weights hpm dialyzers higher overall mass transfer coefficient conventional membrane dialyzer,C12,0.002801119,0.0024847323,0.15437582,0.0015739135,0.0039013436,0.030922186,0.24466754,0.002634206,0.0020250843,0.01630878,0.050770994,0.05445198,0.0960783,0.028242694,0.016017163,0.004377002,0.032347772,0.0028947918,0.003189486,0.024146607,0.22184472,0.0009945756,0.0029491659
phenotypic characterization monocytes macrophages capd patients purpose study phenotypically characterize compare peripheral blood monocytes capd patients peritoneal macrophages isolated peritoneal dialysis effluents monocytes macrophages labeled fluorescent ligands monoclonal antibodies specific receptors c formyl met leu phe fmlp fc region igg c b cr c bi cr class ii histocompatibility antigens hla dr hla dq monocyte macrophage surface antigen cd cells analyzed using flow cytometry results indicated differences monocytes peritoneal macrophages receptor expression fmlp cr cr however paired testing indicated peritoneal macrophages significantly increased expression fc c receptors well enhanced antigen expression hla dr hla dq cd results suggest peritoneal macrophages capd patients activated increased expression receptors antigens important host defense,C12,0.0029618046,0.0026272684,0.0056980513,0.0016641172,0.004124219,0.018150773,0.18819936,0.1031552,0.0021412529,0.002910147,0.031559672,0.0061783474,0.07038693,0.12038528,0.0026045362,0.0046121455,0.07494542,0.074742526,0.017619804,0.021740794,0.15572403,0.0010516292,0.08681665
prospective comparison plain abdominal radiography conventional digital renal tomography assessing renal extracorporeal shock wave lithotripsy patients publications citing effectiveness renal extracorporeal shock wave lithotripsy used plain abdominal radiography assess residual calculi treatment compared radiologist sensitivity specificity detection calculi plain abdominal radiographs versus conventional film screen digital renal tomograms extracorporeal shock wave lithotripsy patients patients imaged within hours lithotripsy six radiologists evaluated resultant studies presence location calculi mean sensitivity digital tomograms pre lithotripsy post lithotripsy studies significantly higher plain abdominal radiography conventional tomography lithotripsy however significantly false positive stone diagnoses associated digital tomogram interpretation signal detection analysis verified superiority digital tomography post extracorporeal shock wave lithotripsy imaging calculus detection conventional digital tomography superior detection plain abdominal radiography however perform delayed imaging possible say impact digital tomography might management extracorporeal shock wave lithotripsy patients,C12,0.0027272888,0.015618244,0.018288711,0.0015323523,0.04340381,0.003519708,0.19075446,0.0025647753,0.0019717084,0.015879573,0.23160106,0.0056107547,0.16179432,0.006639724,0.0023983088,0.0042469557,0.12387078,0.0028086551,0.0033216653,0.039270647,0.11839773,0.0009683611,0.002810383
whole bladder photodynamic therapy critical review present day technology rationale development intravesical laser catheter monitoring system present day whole bladder photodynamic therapy wbpdt cumbersome time consuming cystoscopic ultrasonic manipulations necessary position light emitter within bladder important wbpdt inherently unsafe often ineffective since neither uniform photoirradiation accurate light dosimetry achieved techniques employed photoirradiate bladder wall intravesical laser catheter ivlc eliminates need cystoscopy ultrasonography passage treatment fiber catheter central lumen automatically positions light diffusing tip within center bladder use ivlc delivery system also assures accurate photoirradiation bladder wall since inflation catheter balloon transforms asymmetric bladder sphere known diameter light sensor incorporated balloon wall provides method monitor light fluence measure total light dose provided parameters bladder volume laser energy output desired light dose computerized control system calculates treatment time automatically adjusts period photoirradiation compensate variations laser light production energy losses transmission variations light intensity resulting integrating sphere effect bladder wall delivery system also increases safety wbpdt since monitor automatically discontinues treatment unsafe situation respect light fluence develops photoirradiation,C12,0.009979889,0.01807721,0.02904288,0.0009614452,0.018945826,0.020599443,0.2171345,0.0016281938,0.017801894,0.00168134,0.09720198,0.020334413,0.04808267,0.012533689,0.009791875,0.010940473,0.09847601,0.0017622372,0.010227621,0.06416855,0.2882587,0.0006075797,0.001761576
polyarteritis nodosa masquerading primary testicular neoplasm case report review literature report case polyarteritis nodosa presenting mass testis mimicking neoplasm diagnosis confirmed radical orchiectomy unusual presentation systemic disease discuss physical findings ultrasonographic features pathological findings well review literature previous similar cases,C12,0.0054718885,0.004853838,0.036695994,0.0030744309,0.0076194312,0.0070617567,0.47045392,0.03162878,0.0039559314,0.0053764516,0.10443063,0.011314083,0.048289068,0.012581561,0.0048118406,0.008520868,0.06908533,0.0057098316,0.0062305494,0.046890445,0.07190475,0.0019428687,0.032095794
geriatric pharmacokinetics kidney general population aging result drugs increasingly prescribed variety medical conditions group patients multiple physiologic pharmacokinetic abnormalities present report summarizes principles prescribing elderly especially related decline renal function frequently occurs,C12,0.0053306473,0.00472855,0.009946435,0.054597113,0.0074227573,0.0068794778,0.32131788,0.0050130053,0.0038538205,0.005237674,0.04288219,0.03677094,0.03729645,0.012256804,0.0046876366,0.034104,0.07651083,0.03128206,0.006069726,0.1289074,0.15752791,0.0018927191,0.0054839733
urethral plug new treatment modality genuine urinary stress incontinence women new modality urethral plug used treat women genuine urinary stress incontinence plug made thermoplastic elastomer kraton g consists meatal plate soft stalk spheres along stalk spheres located according result urethral pressure profile midpoint proximal sphere placed bladder neck distal sphere placed maximum urethral pressure point voiding plug removed afterwards new plug inserted plug spheres tested week period plug distal sphere tested week period total patients completed period eight patients complete period mostly due either unchanged incontinence period repeated loss plug sphere periods patients subjectively objectively continent improved total patients completed periods eight patients preferred plug spheres preferred plug preference side effects preliminary study shows urethral plug seems promising alternative treatment female genuine urinary stress incontinence,C12,0.0027656571,0.002451501,0.04529278,0.0015527857,0.003848304,0.0035666425,0.20306493,0.015971417,0.0019980005,0.0027154547,0.087199755,0.005684313,0.101366974,0.0063544996,0.0024304502,0.0043035876,0.28120694,0.0028461078,0.0031468293,0.09639145,0.10865799,0.000981274,0.016202314
treatment primary nocturnal enuresis oral androgen mesterolone clinical cystometric study double blind clinical study boys six ten years age primary nocturnal enuresis undertaken assess role androgens treating enuresis oral synthetic androgen mesterolone selected minimal potential toxic effects twenty boys treated mesterolone received placebo fourteen boys became dry treatment mg daily days remained dry follow period four months increased cystometric bladder capacity disappearance uninhibited detrusor contractions noticed significant number cases treatment side effects recorded mesterolone probably modulated autonomic innervation vesical musculature correction defective neural mechanism believed implicated pathogenesis nocturnal enuresis,C12,0.0029618766,0.0026273322,0.0055265543,0.0016641576,0.004124319,0.0038224559,0.29002118,0.0027853844,0.0021413048,0.04592024,0.042479053,0.006657201,0.038124718,0.022869896,0.0026045993,0.033435304,0.2135372,0.0030502416,0.03204743,0.042604133,0.19685957,0.0010516547,0.0030841224
intrarenal de novo production angiotensin subjects renal artery stenosis estimate renal extraction de novo production angiotensin assess contribution blood borne renin renal angiotensin production aortic renal venous plasma levels renin intact angiotensin endogenous angiotensin continuous systemic intravenous infusion monoiodinated angiotensin measured subjects unilateral renal artery stenosis n treated captopril mg b results demonstrated angiotensin delivered renal artery extracted affected unaffected kidney sides major part angiotensin renal vein derived intrarenal de novo production production plasma angiotensin excess extraction p less affected side whereas extraction excess production p less contralateral side plasma level de novo intrarenally produced angiotensin renal vein seven times higher affected side contralateral side difference far big explained difference transit time blood two kidneys augmented production angiotensin circulating blood passing affected kidney due higher level venous plasma renin activity kidney combination,C12,0.04418543,0.054142497,0.0042450093,0.03254089,0.0030074527,0.0027846708,0.12336368,0.05619064,0.0015599472,0.0021201025,0.020568985,0.026778314,0.13448009,0.005299861,0.0018974587,0.013838867,0.07172775,0.0022483878,0.0024569,0.05036311,0.33175534,0.00076613366,0.013678478
intracavernous injection prostaglandin e combination papaverine enhanced effectiveness comparison papaverine plus phentolamine prostaglandin e alone compared erectile response intracavernous injection combination papaverine prostaglandin e combination papaverine phentolamine patients prostaglandin e alone degree erection achieved significantly better papaverine plus prostaglandin e papaverine plus phentolamine duration erection less although incidence prolonged erections greater hours similar combinations papaverine prostaglandin e likewise resulted significantly better degree erection prostaglandin e alone prolonged erections occurred drug combination erections subsided spontaneously none required medical intervention throughout study pain noted injection prostaglandin e incidence clearly lower versus injection micrograms prostaglandin e combination papaverine although difference statistically significant subjectively side effects caused drug combination described much less dramatic patients prostaglandin e alone combination papaverine prostaglandin e shows clearly synergistic effect might suitably replace papaverine plus phentolamine prostaglandin e alone patients respond well suffer side effects high single doses,C12,0.122379534,0.01185852,0.003869675,0.0011635837,0.002913782,0.002672672,0.20316648,0.011960868,0.0014972065,0.0020348325,0.02284892,0.05892525,0.11351057,0.00484211,0.0018211433,0.0032249037,0.15578978,0.0021327378,0.002358084,0.06888713,0.19927216,0.00073532,0.0021347534
influence high energy shock waves cisplatin antitumor effect murine bladder cancer potential application high energy shock waves hesw control experimental bladder cancer investigated subcutaneous murine bladder cancer mbt c h mice exposed hesw alone shocks combination cisplatin mg kg p although hesw alone showed influence tumor growth hesw cisplatin combination therapy suppressed tumor growth cisplatin alone subsequent studies revealed air fluid interface relative tumor location played pivotal role chemosensitizing effect hesw hesw treatment able enhance cisplatin cytotoxicity tumors placed adjacent air fluid interface,C12,0.0032403353,0.002874339,0.021730442,0.0018206121,0.07289986,0.0041818214,0.23460653,0.0030472504,0.002342618,0.0031838196,0.015002686,0.08742287,0.067025475,0.08756533,0.002849469,0.020728583,0.045705944,0.01949964,0.0036895983,0.07947919,0.21661952,0.0011505253,0.0033335374
clinical effects polyethylene glycol grafted cellulose membrane thrombogenicity biocompatibility hemodialysis biocompatibility thrombogenicity polyethylene glycol peg grafted cellulose hemodialysis hd membranes pegc investigated cross hd five hd patients ordinary cellulose oc pegc significantly suppressed transient leukocyte thrombocytopenia release c beta thromboglobulin platelet factor corresponding quantity grafted peg hd pegc resulted lower granulocyte elastase production protein blood cells adsorption membrane surface oc minimum heparin hd pegc three times lower oc thrombin antithrombin iii complex elevation lower hd oc results indicate grafted peg effectively suppresses blood membrane interaction thus improving biocompatibility reducing thrombogenicity clinical hd,C12,0.0037060603,0.0032867899,0.09665864,0.0020828608,0.005159519,0.0047818883,0.18131506,0.0034845131,0.00267877,0.0036406792,0.017040987,0.0076212105,0.15668827,0.053771615,0.0032583512,0.0057699294,0.05378347,0.057627283,0.022135928,0.03294041,0.25536332,0.001315619,0.02588879
pharmacokinetics enoxacin oxometabolite following intravenous administration patients different degrees renal impairment enoxacin fluorinated quinolone potential clinical use treatment serious infections twenty three patients age years different degrees renal function including group undergoing chronic hemodialysis received enoxacin mg intravenous infusion h blood samples collected infusion end infusion min h infusion enoxacin oxoenoxacin concentrations measured high pressure liquid chromatography pharmacokinetic parameters mean standard deviation calculated using noncompartmental pk model according creatinine clearances milliliters per minute total clearance enoxacin decreased ml min per kg group normal creatinine clearance ml min per kg patients severe renal failure creatinine clearance less ml min whereas elimination half life increased h respectively elimination oxoenoxacin main metabolite enoxacin urine markedly decreased creatinine clearance less ml min hemodialysis removed insignificant amount enoxacin oxoenoxacin data indicate creatinine clearance falls ml min daily enoxacin dose reduced half prolonged administration enoxacin patients creatinine clearances less ml min accumulation oxoenoxacin might lead unexpected side effects,C12,0.001837909,0.010494258,0.012279961,0.001029459,0.0025513314,0.013417481,0.13447899,0.0017230575,0.0013246255,0.0018002801,0.04960968,0.058820892,0.307865,0.0042248853,0.0016112413,0.012085404,0.08943494,0.0018871437,0.0020862708,0.0362552,0.25264654,0.0006505606,0.0018849374
hyaluronic acid sperm select improves retention sperm motility velocity normospermic oligospermic specimens effects sperm select pharmacia ab uppsala sweden hyaluronic acid medium motility membrane integrity properties sperm studied normospermic specimens overnight incubation motility parameters control versus sperm select group follows mean sem motility versus velocity versus microns linearity versus lateral head displacement versus microns tail beat cross frequency versus hz density motile sperm versus x sperm ml finally velocity coefficient multiple sperm motility linear velocity versus however found sperm select related differences testing sperm membrane integrity hypoosmotic swelling supravital staining thus sperm select improves retention sperm motility prominently velocity apparently due direct action hyaluronic acid sperm metabolism contractility rather preservation sperm membrane integrity oligospermic specimens sperm select caused similar improvements sperm motility duration motility could predicted degree enhancement sperm velocity short term sperm select exposure modified sperm select protocol described increases motile sperm yield without centrifugation step,C12,0.014451801,0.002162455,0.06321671,0.0013701437,0.0033945667,0.014936972,0.22606343,0.014091002,0.0017624247,0.002395287,0.09708135,0.017312784,0.18363231,0.021820925,0.0021437446,0.0155831985,0.07727507,0.0025214686,0.0027758,0.026586441,0.20603545,0.0008655761,0.0025210318
evaluation new rapid office test microalbuminuria comparison fully quantitative radioimmunoassay novel enzyme linked immunosorbent assay elisa dialbumin rapid office measurement microalbuminuria evaluated performance compared commercially available radioimmunoassay double antibody albumin urine samples containing micrograms ml albumin obtained diabetic patients assayed methods comparison paired values obtained two methods gave correlation coefficient greater dialbumin assay used detachable eight well strips strip sample min incubation tap water wash min color development step read elisa reader hand held analytical device acc u dial designed specifically test findings study indicate dialbumin assay used conjunction acc u dial device affords rapid convenient sensitive method quantitative determination broad range micrograms ml urinary albumin levels office setting,C12,0.0024670416,0.02607193,0.038818352,0.0013861301,0.015377036,0.040010016,0.30004606,0.0023200358,0.0017835613,0.0024240133,0.16298811,0.030138165,0.10138731,0.07142632,0.0021694542,0.01627415,0.06803642,0.0025406438,0.0028090898,0.030009324,0.07808795,0.00087595684,0.0025529664
case initial treatment localized prostate cancer contribution summarizes evidence natural history pathology disease given high incidence latent cancer policy radical treatment diagnosis represent treatment majority cases yet neither radical prostatectomy radical radiotherapy shown effective managing poorly differentiated tumor patient localized disease patient well differentiated disease little evidence early treatment mandatory majority patients die prostatic cancer adoption policy diagnosis followed active surveillance would spare many patients hazard discomfort major operation course radiotherapy would minimize expenditure would ensure treatment given patients progression demonstrated approach almost certain effective treatment diagnosis confirmation view likely obtained existing studies immediate versus delayed orchiectomy lhrh therapy currently undertaken urological working party medical research council united kingdom urological group eortc within europe,C12,0.0024375087,0.0021621918,0.004548138,0.0013695366,0.015204895,0.0031457318,0.3554906,0.025875654,0.0017622103,0.014191939,0.081827566,0.05629081,0.015665684,0.005604585,0.0021434836,0.015590992,0.16008827,0.0025102298,0.026367767,0.13047004,0.050292417,0.00086547073,0.026094291
ionized calcium parathormone mortality critically ill surgical patients prospective study measured ionized calcium parathormone sequentially hour intervals surgical intensive care unit patients twelve patients died mean day median day levels ionized calcium parathormone blood urea nitrogen creatinine albumin magnesium phosphate patients lived compared levels patients died incidence hypotension renal failure creatinine greater equal bacteremia well amount red cell crystalloid colloid administration two groups compared hypotension bacteremia red cells crystalloid colloid different days ionized calcium levels significantly lower parathormone levels significantly higher nonsurviving patients difference persisted days blood urea nitrogen creatinine levels increased early nonsurviving patients renal failure occurred nine nonsurviving patients develop mean day median day phosphate level slightly higher still within normal range nonsurviving patients days ionized calcium parathormone levels different nonsurviving patients despite improvement renal function magnesium albumin levels different groups ionized calcium levels lower parathormone levels higher early nonsurviving patients difference readily explained associated clinical conditions including renal dysfunction although etiology remains unclear low ionized calcium elevated parathormone early predictors mortality critically ill surgical patients,C12,0.001592188,0.016827619,0.033790812,0.0008945855,0.0022170714,0.017465888,0.1497876,0.0014973129,0.001151081,0.0096718175,0.0073361355,0.019210035,0.11166748,0.019299014,0.009099082,0.002479368,0.22787182,0.0016399819,0.0018129402,0.06718496,0.28759444,0.008270815,0.0016379843
toxicity comparison neoadjuvant versus adjuvant methotrexate vinblastine doxorubicin cisplatin vac radical cystectomy patients reduction toxicity vac chemotherapy postulated patients receive drugs prior radical cystectomy muscle invasive bladder carcinoma review toxicity patient dropout rates group patients received neoadjuvant vac little different patients treated vac radical cystectomy similarity suggests preoperative vac favored basis reduced patient morbidity,C12,0.004618862,0.0040949127,0.008613588,0.002593726,0.0064280895,0.005957611,0.27446795,0.0043412503,0.025685325,0.004535813,0.04357286,0.05324699,0.036400072,0.010614363,0.004059482,0.029532185,0.24679658,0.027057223,0.005256368,0.06506588,0.1306727,0.0016390901,0.004749107
influence phosphatidylcholine ultrafiltration solute transfer capd patients fifteen patients mean age years treated capd mean months underwent peritoneal clearances days intraperitoneal phosphatidylcholine pc treatment mg l difference observed urea creatinine uric acid reverse dextrose clearances statistically significant increase phosphate clearances hr dwell times reduction drainage volume hr dwell time observed treatment urine output percent dextrose reabsorption unchanged ultrafiltration uf showed tendency increase lasted days discontinuation treatment tendency allowed patients reduce period amount hypertonic solution l vs l required tendency increase uf time deserves study,C12,0.0030053167,0.0026654252,0.034683943,0.0016882857,0.0041841166,0.047484867,0.13635848,0.002825769,0.0021723509,0.046574246,0.014359722,0.05511512,0.055151977,0.0069090086,0.0026423628,0.0046791295,0.23481771,0.0031041682,0.0034214293,0.045099013,0.27435994,0.0010669023,0.017630767
uremic platelets functional defect affecting interaction von willebrand factor glycoprotein iib iiia uremic patients impaired platelet function related membrane glycoprotein gp abnormalities using perfusion system studied interaction normal uremic platelets vessel subendothelium se flow conditions reconstituted blood containing washed platelets purified von willebrand factor vwf u ml normal washed red blood cells exposed de endothelialized rabbit segments minutes two different shear rates seconds experiments monoclonal antibody gpiib iiia complex edu added perfusates normal platelets percentage vessel covered platelets cs seconds seconds platelets observed contact forming monolayers vessel se edu inhibited spreading normal platelets cs statistically decreased p less platelets observed contact vessel surface data indicate flow conditions interaction vwf gpiib iiia support spreading normal platelets absence exogenous fibrinogen experimental conditions interaction uremic platelets se markedly impaired shear rates studied p less v normal platelets presence edu modify interaction uremic platelets results confirm impairment platelet adhesion observed uremic patients furthermore indicate presence functional defect interaction vwf gpiib iiia fact perfusions normal uremic platelets presence antibody gpiib iiia complex show differences gives indirect evidence functionally normal interaction vwf gpib uremic patients,C12,0.0015218931,0.0013499951,0.04270819,0.00085508963,0.012587217,0.0019640822,0.17938901,0.001435398,0.001100261,0.0014953493,0.0072393767,0.0034459461,0.13151795,0.15937313,0.0013383144,0.002369904,0.04319097,0.017220937,0.0017328991,0.037668593,0.34838516,0.00054036896,0.0015699198
patient selection results impact tumor resection potency sparing radical prostatectomy results show using nerve sparing radical retropubic prostatectomy potency preserved majority appropriately selected patients without compromising adequacy tumor excision however proper patient selection important patients focal well differentiated tumors especially young patients stage b tumors ideal candidates patients extensive less well differentiated tumors higher risk incomplete tumor excision although suspect adequacy tumor excision determined extent tumor technique radical prostatectomy used believe nerve sparing surgery used great caution patients extensive high grade tumors patients microscopic extracapsular tumor extension extremely common impossible detect time operation less likely adequately encompassed nerve sparing techniques hand current data provide little evidence excision neurovascular bundles beneficial possible extensive resections materially alter incidence positive margins cure rates finally might argued forms radical prostatectomy inappropriate patients poorly differentiated clinical stage b prostate cancer really effective treatment options continue recommend radical prostatectomy patients based finding patients clinical stage b disease organ confined tumors expected excellent long term disease free survival rates similar clinical stage b patients remaining patients clinically understaged prospects minimal microscopic tumor remaining controlled adjunctive radiation therapy may better controlling bulky primary tumor radiation therapy alone hypothesis need tested randomized clinical trial,C12,0.0014371239,0.0012748006,0.009625624,0.02862723,0.12027534,0.0018546833,0.29135832,0.0013514886,0.0010389766,0.0014120586,0.041087583,0.003195066,0.074550435,0.0034083792,0.0012637705,0.030167215,0.22543499,0.0014799993,0.020574776,0.08763764,0.050953515,0.0005102705,0.0014807438
